Epoch time,Latitude,Longitude,Radiation (cps)
1682699870.5006459,37.871865,-122.252331,29.6
1682699875.9103587,37.871865,-122.252331,29.0
1682699881.2490644,37.871865,-122.252331,30.6
1682699886.6070619,37.871865,-122.252331,27.0
1682699891.9576082,37.871865,-122.252331,28.0
1682699897.3014662,37.871865,-122.252331,24.8
1682699902.6245892,37.871865,-122.252333,24.2
1682699907.9791718,37.871865,-122.252333,30.8
1682699913.3136992,37.871865,-122.252333,28.6
1682699918.644207,37.871865,-122.252333,28.8
1682699924.006878,37.871865,-122.252333,32.6
1682699929.330816,37.871865,-122.252333,29.2
1682699934.6680758,37.871865,-122.252333,27.8
1682699940.0755262,37.871865,-122.252333,30.0
1682699945.422786,37.871865,-122.252333,25.8
1682699950.8277392,37.871866,-122.252333,25.8
1682699956.2050989,37.871866,-122.252333,28.8
1682699961.5905008,37.871866,-122.252333,29.6
1682699967.0163271,37.871866,-122.252333,29.0
1682699972.3982532,37.871866,-122.252333,30.2
1682699977.7836723,37.871866,-122.252333,28.0
1682699983.1929035,37.871866,-122.252333,26.4
1682699988.5385683,37.871866,-122.252333,26.4
1682699994.005645,37.871866,-122.252333,28.8
1682699999.4904993,37.871866,-122.252333,28.8
1682700004.9108717,37.871866,-122.252333,29.2
1682700010.3781853,37.871866,-122.252333,26.2
1682700015.8512933,37.871866,-122.252333,27.6
1682700021.2738278,37.871866,-122.252333,30.8
1682700026.7028008,37.871866,-122.252333,28.2
1682700032.1416516,37.871866,-122.252333,27.0
1682700037.5275648,37.871866,-122.252333,26.4
1682700042.9619617,37.871866,-122.252333,26.4
1682700048.4075737,37.871866,-122.252333,29.8
1682700053.8005283,37.871866,-122.252333,28.6
1682700059.258295,37.871866,-122.252333,30.2
1682700064.6602237,37.871866,-122.252333,27.8
1682700070.1169791,37.871866,-122.252333,27.6
1682700075.5356956,37.871866,-122.252333,31.0
1682700081.0350626,37.871866,-122.252336,31.0
1682700086.6047463,37.871866,-122.252338,29.0
1682700092.0609617,37.871866,-122.25234,28.6
1682700097.5242426,37.871868,-122.25234,29.0
1682700102.9784644,37.871869,-122.25234,28.4
1682700108.429391,37.871869,-122.25234,28.2
1682700113.886091,37.871869,-122.25234,31.2
1682700119.3609076,37.871871,-122.252341,30.0
1682700124.8230205,37.871869,-122.252341,31.8
1682700130.3432965,37.871873,-122.252343,26.8
1682700135.795704,37.871875,-122.252345,27.6
1682700141.332136,37.871885,-122.252355,29.0
1682700146.8834856,37.871888,-122.252358,30.2
1682700152.370229,37.871891,-122.252363,30.6
