Epoch time,Latitude,Longitude,Radiation (cps)
1682700981.5791476,37.872498,-122.259798,33.4
1682700986.9849367,37.872498,-122.259798,33.6
1682700992.3646727,37.872498,-122.259798,39.6
1682700997.6963687,37.872498,-122.259798,36.6
1682701003.057054,37.872498,-122.259798,30.8
1682701008.3975568,37.872498,-122.259798,37.2
1682701013.722137,37.872498,-122.259798,38.0
1682701019.091527,37.872498,-122.259798,39.8
1682701024.4177551,37.872498,-122.259798,37.4
1682701029.7917616,37.872498,-122.259798,40.8
1682701035.1848474,37.872498,-122.259798,36.0
1682701040.527649,37.872498,-122.259798,33.2
1682701045.8989959,37.872498,-122.259798,40.4
1682701051.2660933,37.872498,-122.259798,29.0
1682701056.6343374,37.872498,-122.259798,34.4
1682701062.0784173,37.872498,-122.259796,34.6
1682701067.4173803,37.872498,-122.259796,37.4
1682701072.8183312,37.872498,-122.259796,32.8
1682701078.2461019,37.872498,-122.259796,35.4
1682701083.6009715,37.872498,-122.259796,39.2
1682701089.0198126,37.872498,-122.259796,34.8
1682701094.4507177,37.872498,-122.259796,34.8
1682701099.9150746,37.872498,-122.259796,31.0
1682701105.4588342,37.872498,-122.259796,34.0
1682701110.9528387,37.872498,-122.259796,35.8
1682701116.4352655,37.872498,-122.259796,36.2
1682701122.0615017,37.872498,-122.259796,36.6
1682701127.5459821,37.872498,-122.259796,34.6
1682701133.0551982,37.872498,-122.259796,44.0
1682701138.454858,37.8725,-122.259796,40.8
1682701143.8822615,37.8725,-122.259796,36.4
1682701149.3146608,37.8725,-122.259796,35.8
1682701154.7229776,37.8725,-122.259796,35.2
1682701160.1715572,37.8725,-122.259796,38.2
1682701165.5723116,37.8725,-122.259793,36.6
1682701171.050606,37.8725,-122.259793,35.2
1682701176.5458596,37.8725,-122.259795,39.2
1682701182.0649269,37.8725,-122.259795,37.0
1682701187.5023003,37.8725,-122.259795,42.4
1682701192.9848733,37.8725,-122.259793,37.4
1682701198.4322393,37.8725,-122.259793,35.8
1682701203.918318,37.8725,-122.259793,37.6
1682701209.4094706,37.8725,-122.259793,34.8
1682701214.8987365,37.8725,-122.259793,37.2
1682701220.3811426,37.8725,-122.259793,36.8
1682701225.857701,37.8725,-122.259793,33.4
1682701231.3452864,37.8725,-122.259793,36.6
1682701236.8234055,37.8725,-122.259793,34.8
1682701242.3669684,37.8725,-122.259793,36.2
1682701247.8494644,37.8725,-122.259793,38.2
1682701253.4051073,37.8725,-122.259793,34.4
1682701259.0033567,37.8725,-122.259793,31.6
1682701264.4898283,37.8725,-122.259793,35.6
1682701270.0128775,37.8725,-122.259793,35.0
