Epoch time,Latitude,Longitude,Radiation (cps)
1682702512.8024993,37.869998,-122.263703,30.4
1682702518.1753926,37.869996,-122.263703,32.6
1682702523.5112734,37.869989,-122.26371,30.6
1682702528.845913,37.869988,-122.263711,34.4
1682702534.2111547,37.869991,-122.263711,36.6
1682702539.5545883,37.869993,-122.263711,31.4
1682702544.9349675,37.869996,-122.263715,35.4
1682702550.2892494,37.870005,-122.263718,31.6
1682702555.6436095,37.870005,-122.263718,27.8
1682702561.0093005,37.870005,-122.263718,35.8
1682702566.3642457,37.870005,-122.263718,28.2
1682702571.716199,37.870005,-122.263718,33.4
1682702577.089125,37.870005,-122.263718,31.6
1682702582.5022054,37.870005,-122.263718,34.2
1682702587.925303,37.870005,-122.263718,32.6
1682702593.3457384,37.870005,-122.263718,36.2
1682702598.7331257,37.870005,-122.263718,34.6
1682702604.1326218,37.870005,-122.263718,31.4
1682702609.505934,37.870005,-122.263718,30.4
1682702614.9083774,37.870005,-122.263718,28.0
1682702620.3486674,37.870005,-122.263718,28.2
1682702625.7754135,37.870005,-122.263718,35.4
1682702631.1920493,37.870005,-122.263718,35.4
1682702636.7185311,37.870005,-122.263718,36.6
1682702642.2049527,37.870005,-122.263718,34.0
1682702647.681781,37.870005,-122.263718,31.0
1682702653.275133,37.870005,-122.263718,36.4
1682702658.7756855,37.870005,-122.263718,31.0
1682702664.263169,37.870005,-122.263718,31.8
1682702669.7593062,37.870005,-122.263718,27.0
1682702675.2618594,37.870005,-122.263718,35.2
1682702680.695997,37.870005,-122.263718,36.2
1682702686.1517677,37.870005,-122.263718,32.4
1682702691.6032927,37.870005,-122.263718,32.4
1682702697.0985212,37.870005,-122.263718,36.8
1682702702.530481,37.870005,-122.263718,31.6
1682702708.0319655,37.870005,-122.263718,39.0
1682702713.499122,37.870005,-122.263718,29.2
1682702719.015792,37.870005,-122.263718,30.2
1682702724.4711435,37.870005,-122.263718,32.0
1682702729.9426796,37.870005,-122.263718,30.0
1682702735.4163728,37.870005,-122.263718,30.8
1682702740.8899474,37.870005,-122.263718,35.4
1682702746.371128,37.870005,-122.263718,30.8
1682702751.873562,37.870005,-122.263718,32.2
1682702757.3599517,37.870005,-122.263718,35.8
1682702762.872818,37.870005,-122.263718,25.2
1682702768.4843912,37.870005,-122.263718,34.0
1682702774.0058396,37.870005,-122.263718,32.2
1682702779.4864352,37.870005,-122.263718,27.4
1682702784.9912772,37.870005,-122.263718,36.8
1682702790.5439365,37.870005,-122.263718,30.8
1682702796.0701745,37.870005,-122.263718,32.4
