Epoch time,Latitude,Longitude,Radiation (cps)
1682546606.6073244,37.874341,-122.25321,33.4
1682546611.989946,37.874341,-122.253208,31.2
1682546617.3237038,37.874343,-122.253205,35.2
1682546622.6587064,37.874346,-122.253206,33.0
1682546627.9688044,37.874346,-122.253206,33.4
1682546633.342523,37.874346,-122.253208,33.2
1682546638.675241,37.874345,-122.253211,30.8
1682546643.980587,37.874345,-122.253211,32.4
1682546649.3302014,37.874345,-122.253211,33.6
1682546654.6971898,37.874345,-122.253211,32.8
1682546660.0427375,37.874345,-122.253211,33.0
1682546665.4296918,37.874345,-122.253211,32.8
1682546670.7649245,37.874345,-122.253211,36.6
1682546676.096731,37.874345,-122.253211,35.2
1682546681.5249805,37.874345,-122.253211,34.8
1682546686.8918128,37.874345,-122.253211,33.8
1682546692.2845159,37.874345,-122.253211,27.8
1682546697.7733104,37.874345,-122.253211,30.6
1682546703.2009878,37.874345,-122.253211,32.0
1682546708.5883555,37.874345,-122.253213,35.2
1682546713.947492,37.874345,-122.253213,35.2
1682546719.3272007,37.874345,-122.253213,33.2
1682546724.6949859,37.874345,-122.253213,34.6
1682546730.0798833,37.874345,-122.253213,36.0
1682546735.5354073,37.874345,-122.253213,34.4
1682546740.9121897,37.874345,-122.253213,34.4
1682546746.454522,37.874345,-122.253213,32.0
1682546751.984852,37.874345,-122.253213,28.8
1682546757.458892,37.874345,-122.253213,29.2
1682546762.9409862,37.874345,-122.253213,32.2
1682546768.396286,37.874345,-122.253213,34.6
1682546773.8418427,37.874335,-122.253224,32.0
1682546779.2877016,37.874328,-122.253228,35.4
1682546784.715029,37.874321,-122.253228,33.2
1682546790.167371,37.874325,-122.253223,33.4
1682546795.592648,37.874325,-122.253218,32.4
1682546801.0221307,37.874323,-122.25322,35.2
1682546806.4789886,37.874323,-122.25322,39.4
1682546811.9148104,37.874323,-122.25322,31.2
1682546817.422528,37.874323,-122.25322,33.0
1682546822.8464575,37.874323,-122.25322,35.2
1682546828.3298824,37.874323,-122.253221,32.4
1682546833.7617772,37.874323,-122.253221,32.6
1682546839.2301157,37.874323,-122.253221,33.6
1682546844.6853156,37.874325,-122.253221,37.8
1682546850.157836,37.874323,-122.253221,39.0
1682546855.6316607,37.874323,-122.253221,39.4
1682546861.0994766,37.874323,-122.253221,30.8
1682546866.6084685,37.874323,-122.253221,34.4
1682546872.115147,37.874323,-122.253221,28.0
1682546877.6517494,37.874318,-122.253226,31.2
1682546883.223628,37.874313,-122.253235,33.6
1682546888.711484,37.874308,-122.253251,31.8
1682546894.2074668,37.874306,-122.253259,37.4
1682546899.7105148,37.874306,-122.253259,30.2
1682546905.2280815,37.874306,-122.253259,35.2
1682546910.7318022,37.874306,-122.253259,32.0
1682546916.2967825,37.874306,-122.253259,32.0
