Time,Temperature (C),Gas (ohms),Humidity (%),Pressure (hPa),Altitude (m),PM10 Standard (mirogram/m^3),PM25 Standard (mirogram/m^3),PM100 Standard (mirogram/m^3),
1676507408.37959,42.2872265625,114097,2.775182941223032,1011.6100738648778,13.662461374885378,0,0,0,
1676507409.5725863,42.0786328125,116701,2.7352857576091036,1011.6047421136242,13.706910202526522,0,0,0,
1676507410.766418,41.8614453125,117596,2.7472246725733824,1011.608939710223,13.67191638463529,0,0,0,
1676507411.9591913,41.6346875,118504,2.7778967660046803,1011.6029679051925,13.721701160562015,0,0,0,
1676507413.152974,41.417890625,121141,2.8604581843997945,1011.6091555820431,13.670116743899426,0,0,0,
1676507414.346808,41.199921875,122638,2.886412130259802,1011.5969646678693,13.771748215985042,0,0,0,
1676507415.5392199,40.99171875,124172,2.9312726018907633,1011.5984602039584,13.759280390951627,0,0,0,
1676507416.7320478,40.7727734375,125278,2.93831899043285,1011.6005455221214,13.741895758836089,0,0,0,
1676507417.9247212,40.576875,127455,2.964418435052867,1011.6033640866465,13.718398331885185,0,0,0,
1676507419.1175127,40.399140625,128132,3.0189052315341542,1011.6027312724884,13.723673886623885,0,0,0,
1676507420.3095489,40.2286328125,129211,3.0734367348482676,1011.5973372285008,13.768642291034158,0,0,0,
1676507421.5023835,40.0524609375,131017,3.1325723384875492,1011.6061578301878,13.695107881456622,0,0,0,
1676507422.69446,39.8942578125,132561,3.158963962771088,1011.6040698112017,13.712514951300571,0,0,0,
1676507423.886482,39.6883984375,134248,3.189478971095262,1011.6134985366344,13.633911259926835,0,0,0,
1676507425.0791345,39.471796875,133822,3.1634773182937725,1011.6126301264035,13.641150840339144,0,0,0,
1676507426.265987,39.2423046875,135979,3.132684810124864,1011.610599361245,13.658080517340892,0,0,0,
1676507427.4592214,39.006171875,137307,3.1159315757668424,1011.6156423753772,13.616038975953416,1,1,1,
1676507428.6524096,38.796015625,139578,3.0948218010708546,1011.6118804949868,13.64740021446787,1,1,1,
1676507429.846098,38.563984375,140508,3.0688275285579127,1011.6248543804942,13.539242703963378,1,1,1,
1676507431.0396256,38.3239453125,141569,3.094186443771931,1011.6228481370339,13.555967789567466,1,1,1,
1676507432.2325444,38.05734375,142646,3.1238812426065907,1011.6226855012609,13.55732360686235,1,1,1,
1676507433.4247372,37.7503125,143739,3.167072728040419,1011.6180586659377,13.595895412266314,1,1,2,
1676507434.617137,37.464765625,144850,3.215109369438946,1011.6171530528565,13.603445110160733,1,1,2,
1676507435.8096008,37.19328125,144974,3.2865633113872152,1011.6098495667305,13.664331261313587,0,0,1,
1676507437.0017846,36.939765625,145978,3.35349337011025,1011.6097094051621,13.665499733970206,0,0,1,
1676507438.1956365,36.6653515625,146612,3.410775143512103,1011.6113901191321,13.651488281797482,0,0,1,
1676507439.3889537,36.398359375,148810,3.4727398577218898,1011.6301179592109,13.495362910589927,1,1,2,
1676507440.586847,36.0315625,147123,3.524057889040858,1011.6268981602341,13.522204724090086,1,1,2,
1676507441.7790995,35.6696484375,148941,3.5939630069026607,1011.6220102133797,13.562953163513004,1,1,2,
1676507442.9705777,35.3212109375,149601,3.682544838849138,1011.609692560285,13.665640163189925,1,1,2,
1676507444.1628215,34.93,150939,3.765782315214321,1011.6063051741186,13.693879528740366,1,2,2,
1676507445.3560424,34.6024609375,152301,3.891619302772225,1011.6052446754928,13.7027205230051,1,2,2,
1676507446.548938,34.3305859375,152577,4.01348709523769,1011.6027486832473,13.723528739058192,1,2,2,
1676507447.7421055,34.0805859375,152992,4.0983629022276915,1011.5799700403993,13.913428253829354,1,2,2,
1676507448.9360287,33.85109375,154250,4.197448049382523,1011.5776957866972,13.932388294938754,1,2,2,
1676507450.1297753,33.667109375,154392,4.2925165604503075,1011.5704234136382,13.993016983299828,1,2,2,
1676507451.3237526,33.4993359375,153969,4.387816111098996,1011.564307951348,14.044000952494013,1,1,1,
1676507452.5158246,33.3216015625,154675,4.4922774512117885,1011.5633270322252,14.052178795801433,1,1,1,
1676507453.7085056,33.164765625,155387,4.564414424578841,1011.5568607850395,14.10608753574973,1,1,1,
1676507454.9012759,32.977265625,156977,4.580076579757564,1011.5647414304508,14.040387074352754,1,1,1,
1676507456.0913115,32.7989453125,158600,4.623836397623362,1011.5606019163464,14.074897899953188,1,1,1,
1676507457.2840164,32.606953125,156395,4.672006787271659,1011.5555090613009,14.11735681596847,1,1,1,
1676507458.477536,32.435859375,157123,4.7531181019313715,1011.55033648499,14.16048054195474,1,1,1,
1676507459.6702206,32.2903515625,157269,4.876627087613133,1011.5438375137032,14.214662665004157,1,1,1,
1676507460.862476,32.151875,157416,4.986293646885673,1011.5468986594258,14.189141764064086,1,1,1,
1676507462.0549176,32.0157421875,158451,5.053984591882912,1011.5554671421582,14.117706294799671,1,1,1,
1676507463.2525244,31.883125,159650,5.112384198120894,1011.5661032164902,14.029033988978668,1,1,1,
1676507464.4458308,31.7645703125,158749,5.142989105129126,1011.5692435131531,14.002853670749166,1,1,1,
1676507465.638688,31.599140625,159953,5.135390161590906,1011.5672940982145,14.019105727357756,1,1,1,
1676507466.8326886,31.421015625,160561,5.169577679608408,1011.5694904419714,14.000795054325785,1,1,1,
1676507468.0248804,31.24171875,161638,5.203720057500063,1011.5625104058107,14.058986949001348,1,1,1,
1676507469.2174196,31.067890625,161793,5.256601802098143,1011.5678562305565,14.01441928963047,1,2,2,
1676507470.413252,30.8708203125,160561,5.318368063737265,1011.5636732938384,14.049292040033489,1,2,2,
1676507471.609896,30.6571484375,160561,5.37512872797511,1011.5642881585799,14.044165963136823,1,2,2,
1676507472.8027165,30.45421875,164154,5.436716149391744,1011.562641528021,14.057893792667588,1,2,2,
1676507473.995466,30.267890625,161021,5.507913711587885,1011.5594277851183,14.084686566736078,1,2,2,
1676507475.1880329,30.080390625,161948,5.588399180860307,1011.5541476724906,14.12870668592604,1,2,2,
1676507476.3799515,29.9008984375,163359,5.655006687397758,1011.5617729990583,14.065134657642055,1,2,2,
1676507477.5730302,29.718671875,162416,5.730876678164778,1011.564787229746,14.040005249629814,1,2,2,
1676507478.7649658,29.547578125,163043,5.816286923511094,1011.5573993865469,14.101597234551706,1,2,2,
1676507479.9583445,29.3610546875,163201,5.88735879799465,1011.5584354289174,14.092959792396261,1,2,2,
1676507481.1576486,29.1583203125,163676,5.962753287185102,1011.5576984902266,14.099103618878928,1,2,2,
1676507482.3510485,28.8815625,164634,6.031940945638829,1011.5654183415355,14.034743727149413,1,2,2,
1676507483.5432303,28.62296875,164474,6.129482357123263,1011.5563485755764,14.11035780922781,1,2,2,
1676507484.7352421,28.3821484375,164474,6.2413750560047605,1011.5618454773556,14.064530410974417,1,2,2,
1676507485.9277856,28.1270703125,165117,6.343583017332563,1011.5614921712762,14.067475900222341,1,2,2,
1676507487.1220078,27.889375,164474,6.46952322034971,1011.5697822046707,13.99836266365322,1,2,2,
1676507488.3162365,27.6598828125,165279,6.572220286229126,1011.5752903401157,13.952442104872437,1,2,2,
1676507489.5084465,27.437421875,166093,6.675047963847952,1011.5849793506163,13.871666663782703,1,2,2,
1676507490.7010515,27.2571484375,165441,6.760055503110583,1011.5732197501912,13.969704301211028,1,2,2,
1676507491.8932188,27.0753125,165604,6.854391663788274,1011.5676092655863,14.01647821014098,1,2,2,
1676507493.0864599,26.9262890625,166420,6.940093896231498,1011.5695789203595,14.00005742054634,1,2,2,
1676507494.279201,26.7899609375,166749,7.030786389655311,1011.5763173531609,13.943880062412074,1,2,2,
1676507495.474189,26.64171875,166420,7.0930482313164624,1011.5776038624498,13.933154651461924,1,2,2,
1676507496.6667485,26.5200390625,166749,7.174705682898314,1011.567496879437,14.017415161562521,1,2,2,
1676507497.8599062,26.3919140625,166584,7.2515246720049005,1011.5573738560923,14.101810080980359,1,2,2,
1676507499.053758,26.271015625,166914,7.300325823237094,1011.5625541527324,14.058622234083922,1,2,2,
1676507500.2466862,26.1337109375,167744,7.3581240520390105,1011.5602182801515,14.07809625257291,1,2,2,
1676507501.4401305,26.013203125,167411,7.43042419538478,1011.5588302464774,14.089668216705219,1,2,2,
1676507502.6332054,25.90265625,167245,7.498270182571581,1011.550744890288,14.157075663869183,1,2,2,
1676507503.826607,25.80109375,168245,7.547523697908149,1011.555568621867,14.116860261059909,1,2,2,
1676507505.0195496,25.6751171875,167245,7.586761342267444,1011.5556288841678,14.11635785583308,1,1,1,
1676507506.2122064,25.5579296875,167744,7.626206420075721,1011.5470827014325,14.187607400090293,1,1,1,
1676507507.404785,25.439375,167910,7.693845613225742,1011.5397654510863,14.248611719632198,1,1,1,
1676507508.5990448,25.30578125,169428,7.723450668867155,1011.5359529996413,14.28039647909856,0,1,1,
1676507509.792339,25.167890625,170455,7.79059249827349,1011.5391256902761,14.25394545776648,0,1,1,
1676507510.9858222,25.0372265625,170973,7.862624036848393,1011.5276129291618,14.349928754398114,0,1,1,
1676507512.1787894,24.89640625,170800,7.939109405691306,1011.5205225950122,14.409042177003595,0,1,1,
1676507513.372137,24.7708203125,170973,8.011277240032577,1011.5189559351759,14.42210375406155,0,1,1,
1676507514.5647898,24.6298046875,171494,8.087763561985359,1011.5254818016234,14.367696322203416,0,1,1,
1676507515.7577636,24.4940625,171668,8.169108071166953,1011.5159024421986,14.447561423078515,1,1,1,
1676507516.9507978,24.36046875,172370,8.250518452308697,1011.5221046248328,14.395852473734129,1,1,1,
1676507518.1435575,24.235078125,171668,8.327436162584295,1011.525842077392,14.36469264055335,1,1,1,
1676507519.3354964,24.1216015625,171843,8.423581304345497,1011.529702767761,14.332505448842891,1,1,2,
1676507520.527971,24.0110546875,171494,8.500932135062286,1011.529512449122,14.334092163375587,1,1,2,
1676507521.71983,23.903046875,172370,8.573639042491466,1011.5246358479335,14.374749188436812,1,1,2,
1676507522.9116268,23.80265625,172546,8.656031958230393,1011.5181414808144,14.428894040181254,0,1,1,
1676507524.1038563,23.7196484375,173077,8.738933963617598,1011.5084861521414,14.50939298782991,0,1,1,
1676507525.2960649,23.6544140625,172546,8.808154976388199,1011.510410561851,14.493348641640672,0,1,1,
1676507526.488676,23.5930859375,172723,8.868031652260239,1011.4993782910736,14.585328128119187,1,1,2,
1676507527.6804962,23.5165234375,171494,8.922752475093425,1011.5037624962673,14.54877554312163,1,1,2,
1676507528.87291,23.4485546875,173969,8.991956408694803,1011.5028923556284,14.55603018644317,1,1,2,
1676507530.0652318,23.36515625,173255,9.041759838648897,1011.5047840475247,14.540258547055746,1,2,2,
1676507531.2578642,23.283515625,174870,9.105857622358467,1011.5060161765269,14.529985906970571,1,2,2,
1676507532.449816,23.2247265625,172900,9.165883295183802,1011.5113740298349,14.485315946765153,1,2,2,
1676507533.6409314,23.1626171875,172723,9.225830322197927,1011.505980569771,14.530282771350597,1,2,2,
1676507534.832597,23.10734375,173611,9.28124149443182,1011.5082945534069,14.51099040183855,1,2,2,
1676507536.0245256,23.0587109375,173611,9.341618788526569,1011.5039320804399,14.547361665732478,1,2,2,
1676507537.2168596,22.9971875,173790,9.382607209529452,1011.4994581390608,14.58466240759953,1,2,2,
1676507538.4094374,22.9423046875,173433,9.43807175278496,1011.5111631476904,14.487074128085576,1,2,2,
1676507539.6018076,22.8962109375,174689,9.489053643425402,1011.5250039975044,14.371679859456236,1,2,2,
1676507540.794492,22.8481640625,174689,9.54475348977901,1011.5233171404851,14.385743496285018,2,2,3,
1676507541.9866462,22.8096875,173790,9.591230483637974,1011.5285748435444,14.34190912274863,2,2,3,
1676507543.1786687,22.7778515625,174689,9.628389211476824,1011.5289318850648,14.33893241295184,2,2,3,
1676507544.371252,22.7700390625,175052,9.690124870030724,1011.5371698978353,14.270251076036052,2,3,3,
